lat,lng,elevation,wp,elevation_diff_m,dist_per_wp_m,distance_km,distance_m,elevation_diff_cum,slope,wh_per_km,wh_used,total_wh_used
77.626309,15.045028,325,2752,-0.3,119.8805668,309.1,309138.7433,-173.3,-0.00056059,118.9971971,14.26545143,36787.4014
77.625771,15.042902,325.6,2753,0.6,119.8805668,309.3,309258.6239,-172.7,-0.000558432,118.9972078,14.26545272,36801.66685
77.625388,15.041079,326,2754,0.4,119.8805668,309.4,309378.5045,-172.3,-0.000556923,118.9972154,14.26545363,36815.9323
77.625047,15.039016,326,2755,0,119.8805668,309.5,309498.385,-172.3,-0.000556707,118.9972165,14.26545376,36830.19776
77.624421,15.035062,329.1,2756,3.1,119.8805668,309.6,309618.2656,-169.2,-0.000546479,118.9972676,14.26545989,36844.46322
77.624177,15.034175,329.8,2757,0.7,119.8805668,309.7,309738.1462,-168.5,-0.000544008,118.99728,14.26546137,36858.72868
77.623713,15.03282,329.2,2758,-0.6,119.8805668,309.9,309858.0267,-169.1,-0.000545734,118.9972713,14.26546034,36872.99414
77.623135,15.031222,328,2759,-1.2,119.8805668,310,309977.9073,-170.3,-0.000549394,118.997253,14.26545814,36887.25959
77.62096,15.024685,324.9,2760,-3.1,119.8805668,310.1,310097.7879,-173.4,-0.000559178,118.9972041,14.26545228,36901.52505
77.620662,15.023645,324.4,2761,-0.5,119.8805668,310.2,310217.6684,-173.9,-0.000560574,118.9971971,14.26545144,36915.7905
77.62063,15.023529,324.4,2762,0,119.8805668,310.3,310337.549,-173.9,-0.000560358,118.9971982,14.26545157,36930.05595
77.620566,15.023275,324.3,2763,-0.1,119.8805668,310.5,310457.4296,-174,-0.000560463,118.9971977,14.26545151,36944.3214
77.620223,15.021761,323.1,2764,-1.2,119.8805668,310.6,310577.3101,-175.2,-0.000564111,118.9971794,14.26544932,36958.58685
77.620123,15.02132,322.6,2765,-0.5,119.8805668,310.7,310697.1907,-175.7,-0.000565502,118.9971725,14.26544849,36972.8523
77.618748,15.015514,319,2766,-3.6,119.8805668,310.8,310817.0713,-179.3,-0.000576867,118.9971157,14.26544167,36987.11774
77.618576,15.014808,318.6,2767,-0.4,119.8805668,310.9,310936.9518,-179.7,-0.000577931,118.9971103,14.26544104,37001.38318
77.618226,15.013374,316.7,2768,-1.9,119.8805668,311.1,311056.8324,-181.6,-0.000583816,118.9970809,14.26543751,37015.64862
77.617736,15.011358,315.6,2769,-1.1,119.8805668,311.2,311176.713,-182.7,-0.000587126,118.9970644,14.26543552,37029.91406
77.617243,15.00924,316.6,2770,1,119.8805668,311.3,311296.5935,-181.7,-0.000583688,118.9970816,14.26543759,37044.17949
77.615722,15.003123,312.7,2771,-3.9,119.8805668,311.4,311416.4741,-185.6,-0.000595986,118.9970201,14.26543021,37058.44492
77.615537,15.002333,312.1,2772,-0.6,119.8805668,311.5,311536.3547,-186.2,-0.000597683,118.9970116,14.2654292,37072.71035
77.615473,15.00166,311.7,2773,-0.4,119.8805668,311.7,311656.2352,-186.6,-0.000598737,118.9970063,14.26542856,37086.97578
77.615484,15.001139,311.4,2774,-0.3,119.8805668,311.8,311776.1158,-186.9,-0.000599469,118.9970027,14.26542813,37101.24121
77.615496,15.000467,311.1,2775,-0.3,119.8805668,311.9,311895.9964,-187.2,-0.0006002,118.996999,14.26542769,37115.50664
77.615515,15.000092,311.1,2776,0,119.8805668,312,312015.8769,-187.2,-0.000599969,118.9970002,14.26542783,37129.77206
77.615575,14.99847,310,2777,-1.1,119.8805668,312.1,312135.7575,-188.3,-0.000603263,118.9969837,14.26542585,37144.03749
77.615585,14.998199,309.8,2778,-0.2,119.8805668,312.3,312255.6381,-188.5,-0.000603672,118.9969816,14.26542561,37158.30292
77.615636,14.997234,309.1,2779,-0.7,119.8805668,312.4,312375.5186,-189.2,-0.000605681,118.9969716,14.2654244,37172.56834
77.615632,14.996717,309,2780,-0.1,119.8805668,312.5,312495.3992,-189.3,-0.000605769,118.9969712,14.26542435,37186.83376
77.615511,14.996167,308.8,2781,-0.2,119.8805668,312.6,312615.2798,-189.5,-0.000606176,118.9969691,14.26542411,37201.09919
77.615282,14.995567,308.6,2782,-0.2,119.8805668,312.7,312735.1603,-189.7,-0.000606584,118.9969671,14.26542386,37215.36461
77.61498,14.995112,308.4,2783,-0.2,119.8805668,312.9,312855.0409,-189.9,-0.00060699,118.996965,14.26542362,37229.63004
77.61496,14.995069,308.4,2784,0,119.8805668,313,312974.9215,-189.9,-0.000606758,118.9969662,14.26542376,37243.89546
77.614353,14.994289,308.1,2785,-0.3,119.8805668,313.1,313094.802,-190.2,-0.000607484,118.9969626,14.26542332,37258.16088
77.613309,14.993025,308.9,2786,0.8,119.8805668,313.2,313214.6826,-189.4,-0.000604697,118.9969765,14.26542499,37272.42631
77.612729,14.992278,309.7,2787,0.8,119.8805668,313.3,313334.5632,-188.6,-0.000601913,118.9969904,14.26542666,37286.69174
77.612612,14.992121,309.9,2788,0.2,119.8805668,313.5,313454.4437,-188.4,-0.000601044,118.9969948,14.26542718,37300.95716
77.612239,14.991653,310.2,2789,0.3,119.8805668,313.6,313574.3243,-188.1,-0.000599858,118.9970007,14.26542789,37315.22259
77.611576,14.990813,310.8,2790,0.6,119.8805668,313.7,313694.2049,-187.5,-0.000597716,118.9970114,14.26542918,37329.48802
77.610226,14.989159,311,2791,0.2,119.8805668,313.8,313814.0854,-187.3,-0.00059685,118.9970157,14.2654297,37343.75345
77.609993,14.988826,311,2792,0,119.8805668,313.9,313933.966,-187.3,-0.000596622,118.9970169,14.26542983,37358.01888
77.609739,14.988508,311,2793,0,119.8805668,314.1,314053.8466,-187.3,-0.000596395,118.997018,14.26542997,37372.28431
77.609383,14.988047,310.9,2794,-0.1,119.8805668,314.2,314173.7271,-187.4,-0.000596485,118.9970176,14.26542991,37386.54974
77.6091,14.9875,310.8,2795,-0.1,119.8805668,314.3,314293.6077,-187.5,-0.000596576,118.9970171,14.26542986,37400.81517
77.60838,14.985723,310,2796,-0.8,119.8805668,314.4,314413.4883,-188.3,-0.000598893,118.9970055,14.26542847,37415.0806
77.607504,14.983576,309.9,2797,-0.1,119.8805668,314.5,314533.3688,-188.4,-0.000598983,118.9970051,14.26542842,37429.34603
77.607406,14.983345,309.9,2798,0,119.8805668,314.7,314653.2494,-188.4,-0.000598754,118.9970062,14.26542855,37443.61145
77.606576,14.981459,308.9,2799,-1,119.8805668,314.8,314773.13,-189.4,-0.000601703,118.9969915,14.26542679,37457.87688
77.604896,14.977352,308.8,2800,-0.1,119.8805668,314.9,314893.0105,-189.5,-0.000601792,118.996991,14.26542673,37472.14231
77.604154,14.975492,307.9,2801,-0.9,119.8805668,315,315012.8911,-190.4,-0.00060442,118.9969779,14.26542516,37486.40773
77.603863,14.974696,307.5,2802,-0.4,119.8805668,315.1,315132.7717,-190.8,-0.000605459,118.9969727,14.26542454,37500.67316
77.603362,14.973327,308,2803,0.5,119.8805668,315.3,315252.6522,-190.3,-0.000603643,118.9969818,14.26542562,37514.93858
77.602538,14.971308,308.6,2804,0.6,119.8805668,315.4,315372.5328,-189.7,-0.000601511,118.9969924,14.2654269,37529.20401
77.601879,14.970012,308.1,2805,-0.5,119.8805668,315.5,315492.4134,-190.2,-0.000602867,118.9969857,14.26542609,37543.46944
77.601519,14.969303,307.4,2806,-0.7,119.8805668,315.6,315612.2939,-190.9,-0.000604856,118.9969757,14.2654249,37557.73486
77.601457,14.969183,307.3,2807,-0.1,119.8805668,315.7,315732.1745,-191,-0.000604943,118.9969753,14.26542484,37572.00029
77.601387,14.969045,307.3,2808,0,119.8805668,315.9,315852.0551,-191,-0.000604713,118.9969764,14.26542498,37586.26571
77.601038,14.968365,307,2809,-0.3,119.8805668,316,315971.9356,-191.3,-0.000605434,118.9969728,14.26542455,37600.53114
77.600466,14.96725,307,2810,0,119.8805668,316.1,316091.8162,-191.3,-0.000605204,118.996974,14.26542469,37614.79656
77.600099,14.966339,307,2811,0,119.8805668,316.2,316211.6968,-191.3,-0.000604974,118.9969751,14.26542483,37629.06198
77.599909,14.965866,307,2812,0,119.8805668,316.3,316331.5773,-191.3,-0.000604745,118.9969763,14.26542496,37643.32741
77.59968,14.965184,306.9,2813,-0.1,119.8805668,316.5,316451.4579,-191.4,-0.000604832,118.9969758,14.26542491,37657.59283
77.599222,14.96392,306.1,2814,-0.8,119.8805668,316.6,316571.3385,-192.2,-0.00060713,118.9969643,14.26542353,37671.85826
77.598856,14.963241,305.6,2815,-0.5,119.8805668,316.7,316691.219,-192.7,-0.000608479,118.9969576,14.26542273,37686.12368
77.598733,14.96301,305.5,2816,-0.1,119.8805668,316.8,316811.0996,-192.8,-0.000608565,118.9969572,14.26542267,37700.3891
77.598213,14.962038,305.1,2817,-0.4,119.8805668,316.9,316930.9802,-193.2,-0.000609596,118.996952,14.26542206,37714.65453
77.597959,14.96157,305,2818,-0.1,119.8805668,317.1,317050.8607,-193.3,-0.000609681,118.9969516,14.265422,37728.91995
77.597751,14.961187,305,2819,0,119.8805668,317.2,317170.7413,-193.3,-0.000609451,118.9969527,14.26542214,37743.18537
77.597641,14.960913,305,2820,0,119.8805668,317.3,317290.6219,-193.3,-0.000609221,118.9969539,14.26542228,37757.45079
77.597487,14.960532,305,2821,0,119.8805668,317.4,317410.5024,-193.3,-0.000608991,118.996955,14.26542242,37771.71621
77.597438,14.960373,305,2822,0,119.8805668,317.5,317530.383,-193.3,-0.000608761,118.9969562,14.26542256,37785.98164
77.59743,14.960342,305,2823,0,119.8805668,317.7,317650.2636,-193.3,-0.000608531,118.9969573,14.26542269,37800.24706
77.597258,14.959772,304.8,2824,-0.2,119.8805668,317.8,317770.1441,-193.5,-0.000608931,118.9969553,14.26542245,37814.51248
77.597214,14.959491,304.7,2825,-0.1,119.8805668,317.9,317890.0247,-193.6,-0.000609016,118.9969549,14.2654224,37828.7779
77.597206,14.959443,304.6,2826,-0.1,119.8805668,318,318009.9053,-193.7,-0.000609101,118.9969545,14.26542235,37843.04333
77.59719,14.959341,304.6,2827,0,119.8805668,318.1,318129.7858,-193.7,-0.000608871,118.9969556,14.26542249,37857.30875
77.597174,14.959236,304.5,2828,-0.1,119.8805668,318.2,318249.6664,-193.8,-0.000608956,118.9969552,14.26542244,37871.57417
77.597137,14.959001,304.4,2829,-0.1,119.8805668,318.4,318369.547,-193.9,-0.000609041,118.9969548,14.26542239,37885.83959
77.597093,14.958063,303.8,2830,-0.6,119.8805668,318.5,318489.4275,-194.5,-0.000610695,118.9969465,14.2654214,37900.10502
77.597108,14.957101,303.4,2831,-0.4,119.8805668,318.6,318609.3081,-194.9,-0.000611721,118.9969414,14.26542078,37914.37044
77.597171,14.956051,302.7,2832,-0.7,119.8805668,318.7,318729.1887,-195.6,-0.000613687,118.9969316,14.2654196,37928.63586
77.597208,14.955473,302.3,2833,-0.4,119.8805668,318.8,318849.0692,-196,-0.000614711,118.9969264,14.26541899,37942.90127
77.597214,14.955321,302.3,2834,0,119.8805668,319,318968.9498,-196,-0.00061448,118.9969276,14.26541913,37957.16669
77.597316,14.953336,301.4,2835,-0.9,119.8805668,319.1,319088.8304,-196.9,-0.00061707,118.9969147,14.26541758,37971.43211
77.597318,14.953285,301.4,2836,0,119.8805668,319.2,319208.7109,-196.9,-0.000616838,118.9969158,14.26541772,37985.69753
77.597318,14.952974,301.3,2837,-0.1,119.8805668,319.3,319328.5915,-197,-0.000616919,118.9969154,14.26541767,37999.96295
77.597317,14.95272,301.2,2838,-0.1,119.8805668,319.4,319448.4721,-197.1,-0.000617001,118.996915,14.26541762,38014.22836
77.597316,14.952409,301.1,2839,-0.1,119.8805668,319.6,319568.3526,-197.2,-0.000617082,118.9969146,14.26541757,38028.49378
77.597315,14.952173,301.1,2840,0,119.8805668,319.7,319688.2332,-197.2,-0.000616851,118.9969157,14.26541771,38042.7592
77.597315,14.952124,301.1,2841,0,119.8805668,319.8,319808.1138,-197.2,-0.00061662,118.9969169,14.26541785,38057.02462
77.597314,14.951924,301.1,2842,0,119.8805668,319.9,319927.9943,-197.2,-0.000616389,118.9969181,14.26541798,38071.29004
77.597312,14.951345,301.4,2843,0.3,119.8805668,320,320047.8749,-196.9,-0.00061522,118.9969239,14.26541868,38085.55545
77.597334,14.950703,301.7,2844,0.3,119.8805668,320.2,320167.7555,-196.6,-0.000614053,118.9969297,14.26541938,38099.82087
77.597379,14.94935,301.6,2845,-0.1,119.8805668,320.3,320287.636,-196.7,-0.000614135,118.9969293,14.26541933,38114.08629
77.597386,14.949055,301.4,2846,-0.2,119.8805668,320.4,320407.5166,-196.9,-0.00061453,118.9969274,14.2654191,38128.35171
77.597399,14.948551,301.2,2847,-0.2,119.8805668,320.5,320527.3972,-197.1,-0.000614924,118.9969254,14.26541886,38142.61713
77.59743,14.947296,301.5,2848,0.3,119.8805668,320.6,320647.2777,-196.8,-0.000613759,118.9969312,14.26541956,38156.88255
77.597483,14.946059,302.5,2849,1,119.8805668,320.8,320767.1583,-195.8,-0.000610412,118.9969479,14.26542157,38171.14797
77.597486,14.945978,302.6,2850,0.1,119.8805668,320.9,320887.0389,-195.7,-0.000609872,118.9969506,14.26542189,38185.41339
77.597525,14.945137,303.3,2851,0.7,119.8805668,321,321006.9194,-195,-0.000607464,118.9969627,14.26542333,38199.67882
77.597672,14.943201,303.3,2852,0,119.8805668,321.1,321126.8,-195,-0.000607237,118.9969638,14.26542347,38213.94424
77.597694,14.942909,303.2,2853,-0.1,119.8805668,321.2,321246.6806,-195.1,-0.000607321,118.9969634,14.26542342,38228.20966
77.597925,14.938156,301.4,2854,-1.8,119.8805668,321.4,321366.5611,-196.9,-0.000612696,118.9969365,14.2654202,38242.47508
77.597974,14.937106,301.1,2855,-0.3,119.8805668,321.5,321486.4417,-197.2,-0.000613401,118.996933,14.26541978,38256.7405
77.598184,14.931861,301.8,2856,0.7,119.8805668,321.6,321606.3223,-196.5,-0.000610995,118.996945,14.26542122,38271.00593
77.598189,14.931633,301.9,2857,0.1,119.8805668,321.7,321726.2028,-196.4,-0.000610457,118.9969477,14.26542154,38285.27135
77.598147,14.931187,301.9,2858,0,119.8805668,321.8,321846.0834,-196.4,-0.00061023,118.9969489,14.26542168,38299.53677
77.598058,14.930757,301.9,2859,0,119.8805668,322,321965.964,-196.4,-0.000610002,118.99695,14.26542181,38313.80219
77.597964,14.930407,301.9,2860,0,119.8805668,322.1,322085.8445,-196.4,-0.000609775,118.9969511,14.26542195,38328.06761
77.597852,14.930062,301.8,2861,-0.1,119.8805668,322.2,322205.7251,-196.5,-0.000609859,118.9969507,14.2654219,38342.33303
77.597723,14.929738,301.7,2862,-0.1,119.8805668,322.3,322325.6057,-196.6,-0.000609942,118.9969503,14.26542185,38356.59846
77.597425,14.929165,301.5,2863,-0.2,119.8805668,322.4,322445.4862,-196.8,-0.000610336,118.9969483,14.26542161,38370.86388
77.597296,14.928963,301.4,2864,-0.1,119.8805668,322.6,322565.3668,-196.9,-0.000610419,118.9969479,14.26542156,38385.1293
77.596712,14.928256,301.2,2865,-0.2,119.8805668,322.7,322685.2474,-197.1,-0.000610812,118.9969459,14.26542133,38399.39472
77.595128,14.926558,302.3,2866,1.1,119.8805668,322.8,322805.1279,-196,-0.000607177,118.9969641,14.26542351,38413.66014
77.595082,14.926508,302.4,2867,0.1,119.8805668,322.9,322925.0085,-195.9,-0.000606642,118.9969668,14.26542383,38427.92557
77.593249,14.924659,303.7,2868,1.3,119.8805668,323,323044.8891,-194.6,-0.000602393,118.996988,14.26542637,38442.19099
77.592798,14.924204,303.9,2869,0.2,119.8805668,323.2,323164.7696,-194.4,-0.000601551,118.9969922,14.26542688,38456.45642
77.592554,14.923952,303.9,2870,0,119.8805668,323.3,323284.6502,-194.4,-0.000601328,118.9969934,14.26542701,38470.72185
77.592022,14.923401,304,2871,0.1,119.8805668,323.4,323404.5308,-194.3,-0.000600796,118.996996,14.26542733,38484.98728
77.591841,14.923225,304,2872,0,119.8805668,323.5,323524.4113,-194.3,-0.000600573,118.9969971,14.26542746,38499.2527
77.591388,14.922744,304.2,2873,0.2,119.8805668,323.6,323644.2919,-194.1,-0.000599732,118.9970013,14.26542797,38513.51813
77.59123,14.922576,304.3,2874,0.1,119.8805668,323.8,323764.1725,-194,-0.000599202,118.997004,14.26542829,38527.78356
77.590898,14.922224,304.5,2875,0.2,119.8805668,323.9,323884.053,-193.8,-0.000598362,118.9970082,14.26542879,38542.04899
77.590756,14.922104,304.6,2876,0.1,119.8805668,324,324003.9336,-193.7,-0.000597832,118.9970108,14.26542911,38556.31442
77.590406,14.921756,304.9,2877,0.3,119.8805668,324.1,324123.8142,-193.4,-0.000596686,118.9970166,14.26542979,38570.57985
77.589326,14.920641,306.3,2878,1.4,119.8805668,324.2,324243.6947,-192,-0.000592147,118.9970393,14.26543251,38584.84528
77.589141,14.920446,306.6,2879,0.3,119.8805668,324.4,324363.5753,-191.7,-0.000591003,118.997045,14.2654332,38599.11071
77.588505,14.919763,307.7,2880,1.1,119.8805668,324.5,324483.4559,-190.6,-0.000587395,118.997063,14.26543536,38613.37615
77.5882,14.919452,307.9,2881,0.2,119.8805668,324.6,324603.3364,-190.4,-0.000586562,118.9970672,14.26543586,38627.64158
77.58725,14.918483,308.4,2882,0.5,119.8805668,324.7,324723.217,-189.9,-0.000584806,118.997076,14.26543692,38641.90702
77.586927,14.918153,308.6,2883,0.2,119.8805668,324.8,324843.0976,-189.7,-0.000583974,118.9970801,14.26543741,38656.17246
77.58503,14.916136,312.2,2884,3.6,119.8805668,325,324962.9781,-186.1,-0.000572681,118.9971366,14.26544418,38670.4379
77.584651,14.915604,313.1,2885,0.9,119.8805668,325.1,325082.8587,-185.2,-0.000569701,118.9971515,14.26544597,38684.70335
77.584614,14.915541,313.2,2886,0.1,119.8805668,325.2,325202.7393,-185.1,-0.000569183,118.9971541,14.26544628,38698.96879
77.584579,14.915481,313.3,2887,0.1,119.8805668,325.3,325322.6198,-185,-0.000568666,118.9971567,14.26544659,38713.23424
77.584566,14.915457,313.4,2888,0.1,119.8805668,325.4,325442.5004,-184.9,-0.00056815,118.9971593,14.2654469,38727.49969
77.584359,14.915097,313.7,2889,0.3,119.8805668,325.6,325562.381,-184.6,-0.000567019,118.9971649,14.26544758,38741.76514
77.584172,14.91467,314,2890,0.3,119.8805668,325.7,325682.2615,-184.3,-0.000565889,118.9971706,14.26544825,38756.03058
77.583941,14.913907,314.6,2891,0.6,119.8805668,325.8,325802.1421,-183.7,-0.000563839,118.9971808,14.26544948,38770.29603
77.583918,14.913765,314.7,2892,0.1,119.8805668,325.9,325922.0227,-183.6,-0.000563325,118.9971834,14.26544979,38784.56148
77.583899,14.913647,314.8,2893,0.1,119.8805668,326,326041.9032,-183.5,-0.000562811,118.9971859,14.2654501,38798.82693
77.583829,14.913212,315.2,2894,0.4,119.8805668,326.2,326161.7838,-183.1,-0.000561378,118.9971931,14.26545096,38813.09238
77.583802,14.913045,315.4,2895,0.2,119.8805668,326.3,326281.6644,-182.9,-0.000560559,118.9971972,14.26545145,38827.35784
77.583711,14.912172,316.8,2896,1.4,119.8805668,326.4,326401.5449,-181.5,-0.000556064,118.9972197,14.26545414,38841.62329
77.583739,14.911321,318.4,2897,1.6,119.8805668,326.5,326521.4255,-179.9,-0.000550959,118.9972452,14.2654572,38855.88875
77.583798,14.910866,319.1,2898,0.7,119.8805668,326.6,326641.3061,-179.2,-0.000548614,118.9972569,14.26545861,38870.15421
77.583872,14.910396,319.6,2899,0.5,119.8805668,326.8,326761.1866,-178.7,-0.000546883,118.9972656,14.26545965,38884.41967
77.583901,14.910199,319.7,2900,0.1,119.8805668,326.9,326881.0672,-178.6,-0.000546376,118.9972681,14.26545995,38898.68513
77.583989,14.909714,320,2901,0.3,119.8805668,327,327000.9478,-178.3,-0.000545258,118.9972737,14.26546062,38912.95059
77.584008,14.909643,320,2902,0,119.8805668,327.1,327120.8283,-178.3,-0.000545059,118.9972747,14.26546074,38927.21605
77.584032,14.909496,320,2903,0,119.8805668,327.2,327240.7089,-178.3,-0.000544859,118.9972757,14.26546086,38941.48151
77.584456,14.907363,320.6,2904,0.6,119.8805668,327.4,327360.5895,-177.7,-0.000542826,118.9972859,14.26546208,38955.74697
77.584534,14.906935,320.7,2905,0.1,119.8805668,327.5,327480.47,-177.6,-0.000542322,118.9972884,14.26546238,38970.01243
77.584584,14.906666,320.8,2906,0.1,119.8805668,327.6,327600.3506,-177.5,-0.000541819,118.9972909,14.26546268,38984.27789
77.584736,14.905838,321.5,2907,0.7,119.8805668,327.7,327720.2312,-176.8,-0.000539485,118.9973026,14.26546408,38998.54336
77.584862,14.90527,322.3,2908,0.8,119.8805668,327.8,327840.1117,-176,-0.000536847,118.9973158,14.26546566,39012.80882
77.585043,14.904457,323.5,2909,1.2,119.8805668,328,327959.9923,-174.8,-0.000532992,118.997335,14.26546797,39027.07429
77.585138,14.904031,323.8,2910,0.3,119.8805668,328.1,328079.8729,-174.5,-0.000531883,118.9973406,14.26546864,39041.33976
77.585274,14.902548,324.8,2911,1,119.8805668,328.2,328199.7534,-173.5,-0.000528641,118.9973568,14.26547058,39055.60523
77.585403,14.900827,326.5,2912,1.7,119.8805668,328.3,328319.634,-171.8,-0.000523271,118.9973836,14.2654738,39069.87071
77.585439,14.900412,326.7,2913,0.2,119.8805668,328.4,328439.5146,-171.6,-0.000522471,118.9973876,14.26547428,39084.13618
77.58558,14.898796,327.2,2914,0.5,119.8805668,328.6,328559.3951,-171.1,-0.000520758,118.9973962,14.26547531,39098.40166
77.585709,14.897591,327.6,2915,0.4,119.8805668,328.7,328679.2757,-170.7,-0.000519351,118.9974032,14.26547615,39112.66713
77.585765,14.897075,327.8,2916,0.2,119.8805668,328.8,328799.1563,-170.5,-0.000518554,118.9974072,14.26547663,39126.93261
77.585892,14.896299,328.1,2917,0.3,119.8805668,328.9,328919.0368,-170.2,-0.000517453,118.9974127,14.26547729,39141.19809
77.586234,14.893991,329.8,2918,1.7,119.8805668,329,329038.9174,-168.5,-0.000512097,118.9974395,14.2654805,39155.46357
77.586401,14.891836,331.1,2919,1.3,119.8805668,329.2,329158.798,-167.2,-0.000507962,118.9974602,14.26548298,39169.72905
77.586631,14.889781,332.7,2920,1.6,119.8805668,329.3,329278.6785,-165.6,-0.000502917,118.9974854,14.265486,39183.99453
77.586806,14.889145,333.1,2921,0.4,119.8805668,329.4,329398.5591,-165.2,-0.00050152,118.9974924,14.26548684,39198.26002
77.587662,14.886939,335,2922,1.9,119.8805668,329.5,329518.4397,-163.3,-0.000495572,118.9975221,14.2654904,39212.52551
77.588628,14.884641,336,2923,1,119.8805668,329.6,329638.3202,-162.3,-0.000492358,118.9975382,14.26549233,39226.791
77.589088,14.883299,336.2,2924,0.2,119.8805668,329.8,329758.2008,-162.1,-0.000491572,118.9975421,14.2654928,39241.0565
77.589712,14.881001,337.4,2925,1.2,119.8805668,329.9,329878.0814,-160.9,-0.000487756,118.9975612,14.26549509,39255.32199
77.590355,14.87838,339.1,2926,1.7,119.8805668,330,329997.9619,-159.2,-0.000482427,118.9975879,14.26549828,39269.58749
77.590401,14.877832,339.5,2927,0.4,119.8805668,330.1,330117.8425,-158.8,-0.00048104,118.9975948,14.26549911,39283.85299
77.590405,14.877692,339.5,2928,0,119.8805668,330.2,330237.7231,-158.8,-0.000480866,118.9975957,14.26549922,39298.11849
77.590393,14.877298,339.9,2929,0.4,119.8805668,330.4,330357.6036,-158.4,-0.00047948,118.9976026,14.26550005,39312.38399
77.590363,14.876802,340.5,2930,0.6,119.8805668,330.5,330477.4842,-157.8,-0.000477491,118.9976125,14.26550124,39326.64949
77.590268,14.875982,341.6,2931,1.1,119.8805668,330.6,330597.3648,-156.7,-0.00047399,118.99763,14.26550334,39340.91499
77.590089,14.873934,344.9,2932,3.3,119.8805668,330.7,330717.2453,-153.4,-0.00046384,118.9976808,14.26550942,39355.1805
77.589986,14.872945,347.3,2933,2.4,119.8805668,330.8,330837.1259,-151,-0.000456418,118.9977179,14.26551387,39369.44602
77.589986,14.872394,348.8,2934,1.5,119.8805668,331,330957.0065,-149.5,-0.00045172,118.9977414,14.26551669,39383.71153
77.590089,14.871706,350.2,2935,1.4,119.8805668,331.1,331076.887,-148.1,-0.000447328,118.9977634,14.26551932,39397.97705
77.590313,14.870831,351.4,2936,1.2,119.8805668,331.2,331196.7676,-146.9,-0.000443543,118.9977823,14.26552159,39412.24257
77.590802,14.868713,352.6,2937,1.2,119.8805668,331.3,331316.6482,-145.7,-0.000439761,118.9978012,14.26552386,39426.5081
77.591262,14.867007,352.9,2938,0.3,119.8805668,331.4,331436.5287,-145.4,-0.000438696,118.9978065,14.26552449,39440.77362
77.591507,14.866231,352.6,2939,-0.3,119.8805668,331.6,331556.4093,-145.7,-0.000439443,118.9978028,14.26552405,39455.03915
77.591801,14.865297,352,2940,-0.6,119.8805668,331.7,331676.2899,-146.3,-0.000441093,118.9977945,14.26552306,39469.30467
77.592048,14.864547,351.6,2941,-0.4,119.8805668,331.8,331796.1704,-146.7,-0.000442139,118.9977893,14.26552243,39483.57019
77.592486,14.863243,350.8,2942,-0.8,119.8805668,331.9,331916.051,-147.5,-0.000444389,118.9977781,14.26552108,39497.83571
77.592702,14.862599,350.3,2943,-0.5,119.8805668,332,332035.9316,-148,-0.000445735,118.9977713,14.26552027,39512.10123
77.592729,14.862517,350.3,2944,0,119.8805668,332.2,332155.8121,-148,-0.000445574,118.9977721,14.26552037,39526.36675
77.593222,14.861058,350,2945,-0.3,119.8805668,332.3,332275.6927,-148.3,-0.000446316,118.9977684,14.26551993,39540.63227
77.593292,14.860848,350,2946,0,119.8805668,332.4,332395.5733,-148.3,-0.000446155,118.9977692,14.26552002,39554.89779
77.593966,14.858649,348.1,2947,-1.9,119.8805668,332.5,332515.4538,-150.2,-0.000451708,118.9977415,14.26551669,39569.16331
77.594388,14.857108,346.6,2948,-1.5,119.8805668,332.6,332635.3344,-151.7,-0.000456055,118.9977197,14.26551409,39583.42882
77.594487,14.856424,346.2,2949,-0.4,119.8805668,332.8,332755.215,-152.1,-0.000457093,118.9977145,14.26551347,39597.69434
77.594743,14.853218,345.8,2950,-0.4,119.8805668,332.9,332875.0955,-152.5,-0.00045813,118.9977094,14.26551285,39611.95985
77.59481,14.852561,345.7,2951,-0.1,119.8805668,333,332994.9761,-152.6,-0.000458265,118.9977087,14.26551276,39626.22536
77.594945,14.851923,345.6,2952,-0.1,119.8805668,333.1,333114.8567,-152.7,-0.0004584,118.997708,14.26551268,39640.49088
77.595189,14.851058,345.4,2953,-0.2,119.8805668,333.2,333234.7372,-152.9,-0.000458836,118.9977058,14.26551242,39654.75639
77.596179,14.848504,344.4,2954,-1,119.8805668,333.4,333354.6178,-153.9,-0.000461671,118.9976916,14.26551072,39669.0219
77.59686,14.846684,344,2955,-0.4,119.8805668,333.5,333474.4984,-154.3,-0.000462704,118.9976865,14.2655101,39683.28741
77.597096,14.845958,344,2956,0,119.8805668,333.6,333594.3789,-154.3,-0.000462538,118.9976873,14.2655102,39697.55292
77.597269,14.845426,343.8,2957,-0.2,119.8805668,333.7,333714.2595,-154.5,-0.000462971,118.9976851,14.26550994,39711.81843
77.597402,14.845031,343.4,2958,-0.4,119.8805668,333.8,333834.1401,-154.9,-0.000464003,118.99768,14.26550932,39726.08394
77.597672,14.844229,342.3,2959,-1.1,119.8805668,334,333954.0206,-156,-0.00046713,118.9976643,14.26550745,39740.34945
77.597976,14.843046,340.6,2960,-1.7,119.8805668,334.1,334073.9012,-157.7,-0.000472051,118.9976397,14.2655045,39754.61495
77.598189,14.841977,339.7,2961,-0.9,119.8805668,334.2,334193.7818,-158.6,-0.000474575,118.9976271,14.26550299,39768.88045
