x,y
312.974212,19.40625
313.2120344,17.25
313.4498567,17.25
313.6876791,12.9375
313.9255014,12.9375
314.1633238,12.9375
314.4011461,17.25
314.6389685,17.25
314.8767908,15.09375
315.1146132,15.09375
315.3524355,15.09375
315.5902579,15.09375
315.8280802,15.09375
316.0659026,15.09375
316.3037249,10.78125
316.5415473,10.78125
316.7793696,15.09375
317.017192,15.09375
317.2550143,12.9375
317.4928367,12.9375
317.730659,8.625
317.9684814,8.625
318.2063037,12.9375
318.4441261,12.9375
318.6819484,12.9375
318.9197708,10.78125
319.1575931,10.78125
319.3954155,10.78125
319.6332378,10.78125
319.8710602,10.78125
320.1088825,10.78125
320.3467049,10.78125
320.5845272,10.78125
320.8223496,10.78125
321.0601719,10.78125
321.2979943,6.46875
321.5358166,6.46875
321.773639,6.46875
322.0114613,10.78125
322.2492837,10.78125
322.487106,10.78125
322.7249284,8.625
322.9627507,8.625
323.2005731,8.625
323.4383954,8.625
323.6762178,4.3125
323.9140401,4.3125
324.1518625,8.625
324.3896848,6.46875
324.6275072,6.46875
324.8653295,6.46875
325.1031519,6.46875
325.3409742,6.46875
325.5787966,6.46875
325.8166189,6.46875
326.0544413,6.46875
326.2922636,6.46875
326.530086,6.46875
326.7679083,6.46875
327.0057307,6.46875
327.243553,6.46875
327.4813754,6.46875
327.7191977,6.46875
327.9570201,6.46875
328.1948424,6.46875
328.4326648,6.46875
328.6704871,6.46875
328.9083095,6.46875
329.1461318,6.46875
329.3839542,4.3125
329.6217765,4.3125
329.8595989,4.3125
330.0974212,4.3125
330.3352436,4.3125
330.5730659,4.3125
330.8108883,4.3125
331.0487106,4.3125
331.286533,4.3125
331.5243553,2.15625
331.7621777,0
332,0
